,user_name,conscientiousness,openness,neuroticism,agreeableness,extraversion
351,sarahdikeman,39.25118403,43.31382865,50.98255172,69.51664141,56.00386114
352,arianagrandevocals,46.66392252,52.85801545,34.09780666,65.29279329,60.84910749
353,rickypaeza,45.26890804,45.69683414,25.63612761,67.06620549,46.47411302
354,curthenderson_,62.79390161,38.89680436,44.13576914,56.9953559,59.47903211
355,anushkarajandoshii,45.44006104,46.612919,23.43665176,56.90169596,67.68840742
356,stevenjaywong,57.59363586,42.1311892,27.74577889,53.04067091,70.1595322
357,larageorgemusic,71.21813727,45.73025116,27.93613827,58.81229143,64.99815997
358,wiwiadorno,32.11426768,31.9196906,31.03237957,47.68740411,43.16264194
359,zanabayne,44.09631613,47.90555213,30.68767898,45.55688027,54.20923387
360,anniien24,43.51180068,40.96866551,30.32465228,54.73883138,66.25206828
361,autumnaticmedia,45.75961938,50.32120508,37.57465792,51.24839191,46.99798316
362,zamaeraaa,38.17962969,50.18883138,33.27248815,61.84013672,61.32457158
363,whoisbobbielee,41.2593006,49.43301343,56.1689897,50.54857592,51.63758639
364,babyisacrook,42.6547182,46.62701025,32.11818753,60.87281088,56.30209232
365,lucky.luu.27,45.75170623,39.62944944,28.85568511,52.42610932,60.79661212
366,weshauch,53.55310789,36.83668685,28.19228867,47.61809099,46.49925834
367,valleytovogue,42.02991697,48.1856143,31.96983813,56.23344333,61.09618979
368,onthegrounddesigns,44.37102482,40.63576044,34.05794339,51.89138079,52.46640833
369,rachsananess,47.30608701,48.05310417,33.93590122,64.29161134,69.02171747
370,dineappetit,51.16221872,39.26000892,29.27746546,50.37251585,45.31340898
371,iamaprilhunter,59.45804767,56.42528809,36.8345374,59.50042967,61.2362482
372,jasmineurose,50.82910839,44.26914263,27.96452203,58.03729811,58.20175802
373,donnie.flaherty,55.51532967,51.99862918,35.39750021,57.13307547,65.54508218
374,thee_sandramarie,50.5817693,48.83165679,26.85103321,65.37737714,64.00617223
375,christinajpacelli,44.144809,54.33341477,25.36725218,53.77142474,64.1648462
376,nia_hoopin,57.89912873,45.56448857,26.0543059,47.08449538,72.48761711
377,mattvandevegte,43.86420591,34.09329332,20.9823666,53.91262419,53.71584978
378,jendanczak,46.63144911,40.17688101,37.61480439,50.91157891,52.12105107
379,cassidysassidy,61.00382321,43.1253956,25.92295319,61.01675801,57.98165984
380,angi_caldwell,30.43910673,36.41170344,45.93379682,42.76672622,34.29500858
381,jeremiahpetersonmontana,57.61168527,36.64869381,33.21993123,60.26254576,66.80147666
382,aliciadimichele,58.9843469,49.33942178,34.51269985,65.06175074,71.72141627
383,sarahzapp,57.3636164,47.80686309,27.10099704,52.55028275,78.84667772
384,bigrob_entertainment,54.61297788,44.3429599,27.90232579,53.19553922,67.05570804
385,doodlecatcreations,34.58424683,39.63084478,34.32556112,47.65244177,49.7869359
386,yoon.jisungs,46.71552642,33.69427066,41.83534664,47.08760951,53.94170682
387,djruckusofficial,61.87464253,46.01568604,37.20763032,67.72173181,76.85450717
388,captainkyle1995,42.75529485,49.39681445,20.37618568,60.8870069,55.28903021
389,brunettestrong,61.39443601,47.36951767,34.82334657,60.01137888,66.5606621
390,celestethomas,56.97540806,48.58464173,37.67727621,55.83588011,51.82182541
391,dontmissjada,45.56858861,50.99912566,29.12347212,45.60821136,52.04881351
392,thedeadliftpapi,44.48561034,52.40490665,53.14319775,27.78408501,46.71043479
393,jacoolrd,30.01029866,33.3221545,23.72853826,45.94966322,45.27276627
394,lucinda_williams,60.79802643,57.18236401,25.77665288,71.40061638,58.13118077
395,floatsocial.us,44.82920517,49.26477096,21.13242902,61.03951717,58.93689427
396,comeswithaview,62.64857403,45.17429257,40.18023936,60.6438753,70.98330734
397,gypsymoonshine,49.92189089,44.81019343,37.18398782,65.82832506,61.22177428
398,cheukwanchi,36.35622881,37.96577199,25.56404611,57.10071014,57.53594013
399,daniellezubrod,50.80649558,37.39459414,25.40512697,49.52065577,65.15738255
400,mikewardian,50.45123369,49.26431288,23.30321362,60.67767466,69.99122468
401,r0nbomb,43.41550422,51.49112381,40.15948561,38.23496141,45.98760695
402,elle_seeds,40.41634703,48.65910171,25.73731975,49.60139858,45.3525169
403,kierautush,40.03982273,43.75959856,23.02835634,52.19745751,60.16880364
404,rastafarijams,47.96606038,39.1022826,28.11771452,56.81907442,56.25242783
405,k_giddings,58.76871406,54.13057297,22.68772034,71.02100407,73.51500373
406,stro.mel,58.81131838,50.67385557,38.50444708,59.64038535,73.1081262
407,bryantmckinnie,52.52814676,51.880963,39.21776191,55.17218288,69.68254844
408,itsviktoriakovalchuk,45.45271726,41.67298846,32.91962753,59.06971174,58.5890817
409,goldi_baby,53.54744528,42.9191758,36.90781099,45.33386248,60.45198371
410,ps_music2020,61.31508893,52.12915902,27.39670865,58.89497093,64.94861041
411,autistic.gymnast,58.01203548,49.01809058,32.97956911,70.90230838,65.59025845
412,marcushodges1,57.41122288,39.08612626,28.95795499,43.15872572,67.58937477
413,lyricopera,59.36730414,51.63956173,32.84357744,62.44347764,52.34877889
414,nakedapparel_,46.56888698,38.97251931,33.49021666,51.73412561,48.9391776
415,iceoo_,44.18991356,46.62234299,50.03434629,56.98978252,61.12762285
416,ponderandmuse,49.11929143,62.56971836,25.80767578,60.05384544,57.42334494
417,kriziavega,44.32888295,50.73733721,41.20121488,49.8497455,62.7256354
418,kristen_ley,42.85550622,49.51404911,29.10641447,54.01829937,59.94194908
419,luizanis,29.1172174,35.53061025,27.37320601,45.96076368,39.96412366
420,adrianjportia,63.38670465,53.27799631,26.72397187,66.78903571,77.16210303
421,_paulawilk,42.45596059,50.9045758,37.87422014,45.88679283,54.93096181
422,natalie_weaver,54.23687531,31.66079222,25.16977407,59.53171507,56.70509917
423,doriemooreofficial,51.99063176,51.86478413,38.54645819,68.45394299,60.59452756
424,ericaalexanderr,46.54430368,43.36625138,40.71966355,54.22264184,50.60617727
425,bohocave,53.33434802,55.01089237,31.00614907,70.09773272,58.07902199
426,millyyctd,53.69268853,46.98277722,49.65431231,57.86921164,51.34903788
427,striptwaxbarbh,47.01360157,42.11764871,31.93868788,62.35380551,65.52030247
428,paumoncada,33.97241536,48.00307371,53.06976355,47.43971344,43.41336927
429,atolavisuals,58.22486266,47.66821396,55.79147211,36.94903352,48.58267058
430,levelupyoga,38.63574247,47.42218451,40.31023852,48.1201355,59.88827094
431,wealthyunions,54.09372572,50.49038866,29.76049581,70.0526997,62.38720881
432,haidinho,30.47947411,49.22170603,40.98215706,43.12060157,43.23370598
433,archiecarrasco,51.52472669,40.89997906,25.60327624,52.81206315,60.65415635
434,maraaa_beth,50.09889132,46.939265,37.55510427,61.05897996,67.22799061
435,iamjmbales,59.42051566,44.0295134,36.56468452,56.68232596,54.38936712
436,legallybrunetteaz,48.52799987,46.30586234,37.75392304,45.76620122,53.17281058
437,thechristinereport,33.79193189,44.3308059,23.44327846,38.58985472,51.77380562
438,lovelylady211,37.55313462,35.58558196,20.57230258,64.87725058,49.64789388
439,david.adefeso,56.61724301,44.87106141,34.31001799,64.06834864,77.70936698
440,itsgiannaadams,48.61752517,39.22471885,25.85630561,46.30085311,56.3777963
441,mstoscimarie,46.28666382,52.01109644,41.37740932,59.07885052,52.89182528
442,hillville,53.76964573,46.12925522,43.8188192,48.8989432,55.40579724
443,frannynicoleonthego,41.15507953,53.7270039,34.59251894,49.4933048,66.54814145
444,artbycarriejoy,45.74031325,56.6561545,24.93813587,57.68380651,65.8338847
445,randieraige1,50.61959971,43.57832013,23.20502933,55.85166017,69.54418445
446,stuffmarydoes,50.34424109,51.20193368,29.00205076,54.14547197,62.14925356
447,jennyy.vi,50.1592926,33.23761917,29.41843707,56.63360882,58.26623538
448,kristalynnland,41.2265087,43.84403017,62.24858447,41.54290856,39.98415066
449,fazurrehman,48.96323805,26.92381555,33.89931571,40.07864316,50.84879901
450,badman.rae,56.08419595,47.34230151,35.07665611,63.61610805,53.61756034
451,naomikoningen,48.43419906,51.41607269,33.48471602,58.3423869,61.74934889
452,theforexchick,54.70619486,42.20170814,39.90654758,48.7272383,52.08619886
453,emmakehoe,58.72731886,59.66210591,38.86006144,46.53531456,54.0007271
454,daliaoziel,53.61151632,55.90840294,32.76213229,75.28701107,54.22627726
455,quicktaxandcredit,50.5534803,41.98836135,37.98614326,60.67265398,64.42103718
456,scunci,46.18108187,43.43091797,22.85056598,61.1011115,72.76318023
457,kenzstagram_,38.24319686,30.37918896,41.20387016,43.89016504,46.19662611
458,marleneyes,56.34383085,36.85389796,26.97854579,57.40410247,54.27092606
459,itsabiconnick,50.10906546,55.86810297,39.92831483,61.57387467,47.64642344
460,angele_b07,35.63156417,41.63659514,27.50823764,51.5346746,55.12911824
461,athenasgodc,46.47621273,41.11143642,29.43257977,49.82731446,51.92046035
462,norareynoso,45.44305661,43.35752662,26.54094346,60.33090932,59.62596103
463,kiki_cervantes,55.39319918,56.14378092,36.21542065,67.12918627,66.38267583
464,softcentury,54.10933022,47.3409343,32.61135593,46.57375447,52.52915844
465,thesandylion,49.6162462,43.81865319,31.05389462,44.7129074,63.82646868
466,khaled_sabbagh,32.18508044,35.27635758,27.89268364,43.09328493,41.91787799
467,sacredinstrumentsjewelry,27.85567727,37.67666934,37.87306254,55.7383891,55.00113053
468,noore,37.36554857,42.46967646,23.19809361,54.35204669,43.94683196
469,jessicabadalamenti,62.38586265,50.6075097,41.09427362,67.88926953,72.45992977
470,itsme_mansamanohar,59.89038646,35.25301295,29.39804451,64.112048,59.87278749
471,ayanmnd,35.63859669,36.90891487,34.69180832,43.79230711,39.75136133
472,valentinalberti,31.14871327,34.27803742,26.50925621,44.01544131,37.70257368
473,laura_aguayo__,35.19857035,32.19888626,32.63573152,50.15241817,42.32961764
474,rubyibarra,45.39904974,47.6822764,21.1604668,60.90019122,60.47581734
475,thecollingsworthfamily,59.88142828,49.57920204,33.22794145,63.51515595,67.41821516
476,andreea_aron_,33.16631387,35.89847759,21.82263151,50.37092205,50.58596733
477,raul_penaranda,50.72824275,41.5223431,32.96430724,67.60956724,58.29961138
478,jade.marielx,44.51023707,50.97551281,29.39978526,65.31574028,56.64908737
479,marlenesalcidolarealtor,41.63555471,46.13506539,33.57068748,61.39342508,56.8013167
480,jcofthefinest,58.61771617,46.18640723,33.04134946,56.48598635,56.93927338
481,marleyonthebeatz,61.342841,49.71919362,27.53421021,58.97087957,71.08805663
482,lanza_marketing_33,27.96798258,32.91927259,25.91493677,45.74244823,38.23598832
483,kahlilcade,54.05658535,47.5517776,32.9123228,73.42031208,66.70550924
484,nheran,36.50702835,39.55505235,36.37490345,48.78423459,44.0620878
485,b_ez_313,34.90193172,47.65319361,32.11672582,55.80316666,55.25666716
486,kenzieroon,40.45797596,38.12908939,31.0681746,62.83521549,38.22477986
487,bankrolllindso,45.9950808,52.93498154,41.75265523,57.39362252,54.16968298
488,katrinacelestee,40.32288101,48.46673662,29.19074245,49.48282199,57.41965659
489,jillpitzak,41.76441351,63.41920498,52.47524447,45.80103217,56.02407806
490,simone.guccio,30.94510875,38.14629643,24.36592317,47.69492277,47.91106458
491,ldrethegiant,47.7482996,48.15291429,37.41143684,61.75722508,49.95826942
492,shay.simone,50.22590942,46.35601352,25.972657,53.11383611,55.20458187
493,jazo978,44.29926059,45.56364725,42.32121683,47.51019187,52.58239691
494,ariannyceleste,58.89935289,43.61956936,37.01309915,60.99166716,55.98826566
495,godvive,47.54806954,43.94988704,55.46241475,41.31843236,43.61021939
496,nisharae_sp,55.99066579,55.92554057,37.57463792,52.73948973,61.64074913
497,hollandonholiday,48.93390166,54.44377568,36.26517602,52.53078149,50.61329489
498,soynatashaluna,61.54097686,41.47672568,41.21111396,60.7954114,61.48904008
499,306tactical,69.10477036,44.55328903,40.52944435,50.5397682,58.05158038
500,kimmyg___,35.94429505,46.19081788,36.53733506,53.45817177,56.55142267
501,debbiejian,64.50229892,49.64967018,30.88511285,73.55432088,68.5877763
502,enzbenz,35.48044136,39.38507476,21.07110609,50.49324638,38.29684043
503,adamivy,44.87504395,37.29639262,37.44450714,48.72629446,61.75100059
504,djsmallz732,43.15785831,42.70924884,34.13542223,46.75846215,63.98610021
505,team_terra,37.6877095,35.6029987,31.85866541,43.33552974,52.54382443
506,semblantofficial,55.58824591,43.72030439,40.57201923,55.33329393,55.98095682
507,bosschickstacie,60.3123502,43.56596691,33.27042417,59.24113448,78.06586676
508,yetti.rice,51.89005059,43.57374714,29.60864756,62.10900486,55.24682765
509,kr.isti3974,44.26656438,42.36511987,33.8316112,59.01925481,53.20092512
510,isabellkinga,51.36212743,43.09642114,42.09156974,45.65560272,49.50048778
511,empire.code,35.4440332,42.97521724,50.53928518,36.02364163,45.43032816
512,shopeatsleep,51.22343497,38.29989134,29.09248272,65.88039712,64.22930887
513,lindsey_taowellness,54.91529749,42.8257789,32.30852288,48.97593913,50.31257123
514,abbyplested,64.85477529,55.09874143,36.52032502,62.94959518,70.08832314
515,thepassionrecords,49.31263035,36.12252743,23.8204582,59.22523562,62.65008829
516,twojs_,57.20974475,44.47432157,41.71524605,45.23338337,66.43461874
517,jeanniegiannone,44.99062632,56.0938548,25.91410009,55.3693117,54.23182917
518,qu33n_natyyy__,38.82480546,39.58033081,23.65045272,47.15073442,57.25880863
519,jennifer.m.dillard,48.75277948,42.4431873,29.55821785,56.2578537,48.33835382
520,ariannatefi,32.01202697,46.12695613,32.58979114,36.0757415,40.94119976
521,itscassiecreed,23.58015989,53.82067584,31.47771929,42.86908731,40.0377243
522,strictlyrhythm,46.15206488,53.44829105,22.9025221,53.75918019,46.78919189
523,billkennedyphoto,57.98973701,46.8820131,45.46489255,37.11797291,46.7163143
524,thenewrespects,30.42862226,31.58153302,25.91493677,46.65892791,38.23598832
525,stinje,41.18468868,42.70357447,24.3656071,59.36211995,58.87202493
526,billykemper,66.4758366,37.87162391,27.31736055,51.2945298,69.30133386
527,tonyevanscrypto,41.45405701,45.07505635,51.82861457,42.99859845,39.55160306
528,guesffer,35.46525775,41.10474164,29.85785081,51.81275816,52.829707
529,giftedteacher305,56.43335597,60.31471802,34.41151329,54.24426217,67.89124104
530,designetri,45.44217816,56.2503089,29.29947321,69.20800571,53.59876298
531,camilleaaustin,38.97732681,43.88059474,30.89125775,53.424149,49.03831159
532,stilltailored,32.23896381,39.78891289,22.48011592,50.28877847,42.28049915
533,lunaportnoi,31.20266845,40.05140691,22.73264061,56.93752934,45.58674049
534,bycandijames,43.52643491,56.08080842,29.25653462,58.3826467,72.35562683
535,luxurious.haven,52.29893723,47.60858934,40.5354843,42.55214641,56.81400129
536,lana.alicia,57.38092399,49.93168113,31.68541594,59.58695356,62.07780178
537,meek_millyyy,49.58096234,45.32427136,49.42576545,64.12893857,52.7047649
538,elexisansley,45.20338999,38.54518918,46.32457515,38.33381994,52.88148804
539,tiffanymcginnis77,56.06574697,46.41976491,40.54675893,68.63919282,60.78205701
540,hollidaybam,55.8677884,59.08684922,36.18509754,62.51245067,61.21790115
541,colleenwebb5,58.94371615,37.80247585,53.17080929,42.48608179,43.06749258
542,krisydoll,37.40066768,51.56198616,34.87976106,50.03043184,61.99667269
543,kpmcorporation,29.92258095,39.74825103,25.57862121,48.09616668,50.63517475
544,_kylathecreator_,42.55726352,49.75378443,28.34453549,55.91829012,55.14318625
545,jewsonlyevent,50.56668067,47.15670425,47.20199672,56.74656699,51.18291659
546,gaby_piensafit,31.34123363,33.0244335,23.54968012,52.78655236,40.72977425
547,rachhwilson,68.39972497,55.0705712,34.46523406,58.62232832,76.73344775
548,versicawva,37.80986128,42.39518072,21.48442754,63.79660248,47.44955889
549,therickymanning,42.08931095,40.20646034,49.08841973,36.86179323,41.77694672
550,celinagravesofficial,49.42488315,52.51837098,34.6106751,68.44594856,74.93887235
551,alittledoseofjen,50.99319165,42.49939567,42.08869466,50.36078397,56.69384735
552,infinitepotentialagency,61.02615435,46.84515624,35.67269644,63.30626327,62.33169794
553,styrofoam_studio,42.58292161,38.2657595,33.87391764,45.48156413,40.72217066
554,iamchelseak,44.72184087,44.63767142,38.40233849,55.40057985,55.13125102
555,bianca.janel,36.85673064,48.50107297,20.37349268,60.07145474,52.92559971
556,3gyptianfit,68.63773496,50.92462721,39.36903209,66.31930336,68.80672005
557,newyorkornowhere,52.62807258,45.83177422,37.54313775,59.48351889,52.29896109
558,crazy_linda_333,44.59665207,53.49978757,48.21371703,51.0943272,55.91775608
559,karolinapollo,47.3273906,49.73188143,31.00170458,57.15596555,67.3218216
560,4everestherr,56.52034962,43.46450588,36.33341796,52.33811668,64.17624087
561,tntxd_,52.21129096,45.08113731,37.64054807,59.5971078,52.24441945
562,musichelo,43.73305653,37.50315372,21.29617345,48.78169158,55.69995426
563,laurenmazzei,55.73549248,41.47412127,23.60913316,54.62475577,57.04021696
564,carolovaa,69.97170355,39.36124135,28.66604988,68.04290107,60.3095012
565,stillwateralchemy,42.71018881,46.03163539,31.67536918,53.6903332,60.92721717
566,swaret_,30.0854233,40.56841016,23.5969637,46.98649726,41.28984837
567,rima_rama,45.31987796,42.68488744,28.24695728,49.74119453,61.35177747
568,mikalawalker,49.46334904,42.72060053,26.77373457,67.73281912,54.72281893
569,elaynefn,36.18398891,55.15434971,28.46542452,62.22053415,57.14553813
570,ohhhhfrick,34.75873446,44.51791601,28.6676237,50.38212116,52.07410839
571,justinkingbieber5,61.81774587,45.78755522,56.36721765,61.35795878,64.27939858
572,dunnthebarber,66.5516928,42.44026464,29.11894341,63.24947035,68.61665891
573,danigarrido_,74.19954415,44.18436369,37.07301393,68.52313813,65.63773345
574,jodymyjody07_the_barber,55.8541006,43.06354067,29.80414941,57.34187476,59.28211349
575,ofeliasarkar,38.73526346,54.57829715,29.23608813,57.90022,65.68433421
